Username, Rounds Played, Time Played, Revives, Repairs, Heals, Resupplies, Squad Score, Orders_Comp, Flag Captured, Flag Defended, Bombs Placed, Bombs Defused, Game Mode Score, Region
No2CubsFan,664,778095,3993,132,13197,3,1866490,3,3050,4255,20,5,2.48597e+06,1
Noob_Pwnisher,948,931473,1808,84,6503,2,1332180,2,1232,1975,13,4,2.97988e+06,1
Oferikola,840,898771,1761,137,8384,12,2108160,4,2652,2854,0,0,3.7484e+06,2
Onesheart,1182,1394719,1107,145,8249,4,1946820,7,4393,4476,18,6,5.17866e+06,3
Osyo_Masll,1303,1290265,1119,594,8489,9,2321600,6,2796,2902,15,1,4.99645e+06,3
Ownin_Wilson,1059,1403222,74,5,437,8,2217510,6,3558,5875,66,13,4.72212e+06,1
PCWonjin,1057,1113812,3073,2159,14212,12,1102870,2,1683,2694,3,8,3.84263e+06,3
PH4aco,1491,1292006,3660,681,14039,10,2406980,4,2911,4151,277,82,3.73059e+06,2
PISCOLAZO,1736,1624178,4898,388,26624,2,2757820,6,4813,2838,75,37,5.44511e+06,3
POTUSDonaldTrump,831,931928,1728,146,7430,5,1734740,4,2679,2902,7,3,3.37881e+06,1
Pain7373,1121,1233591,1980,71,5711,5,2947720,7,6440,4259,7,2,1.096e+07,2
Pandomonix,817,889845,1669,31,6055,4,1552920,3,1341,2378,9,5,1.61566e+06,2
PaulVersLe02,542,735871,4644,111,28845,9,2068400,4,1470,2833,2,1,172780,2
Peliagudo,1247,1183180,1532,46,10892,2,1767940,4,3561,2672,13,5,4.79285e+06,2
PennyDaClown,1026,1024918,1893,251,7705,18,2547640,4,2107,4352,3,0,2.92671e+06,2
Perlador,1020,1295460,1444,609,5836,3,1635280,3,1770,2504,14,3,1.04057e+06,2
PetarDK,932,1040119,2174,134,8140,2,1956760,4,3005,3333,0,0,3.36771e+06,2
Phrozen99,1070,994530,1351,711,5490,1,2502730,6,2589,3330,613,158,5.43193e+06,1
Picnamara,854,902438,2179,53,11067,15,1850490,3,2335,3221,98,19,3.33577e+06,2
PleasePressQ,839,770592,842,67,3159,11,1969720,4,3377,2373,1,1,4.95101e+06,2
PogS,1509,1008963,3636,167,19896,15,2200000,2,2351,1752,37,20,1.33697e+06,2
PonySlaveStation,2481,1989280,1876,5,11051,6,2003720,4,1982,4627,73,21,401780,2
ProdigalScum,967,1205166,862,119,8983,8,1698250,3,2343,3831,1,0,4.49435e+06,1
Proust77,1159,1301042,2093,63,23739,4,2940890,9,7802,1568,18,4,9.31795e+06,2
Proxxon,1009,965538,782,39,7110,5,1643050,3,2597,2429,5,0,3.47025e+06,2
Pumper777_NavX,1226,1043476,4712,125,23991,7,2385640,4,2241,2002,50,16,3.39674e+06,2
QAQ_HUAJI,2217,2022972,686,318,12202,10,1976180,4,2628,2271,7,2,4.96993e+06,3
Qbarsky,683,726344,2413,39,16431,6,1917010,3,2307,2596,52,14,1.80954e+06,2
R3FraXion,734,828850,1295,78,4499,3,1345400,3,1603,3391,49,28,359820,2
R3dNano,881,957140,3372,138,12001,7,2329330,4,1873,2380,46,27,1.28965e+06,2
ROB60GREGG,671,807807,8176,12,57658,632,3079540,6,5147,1950,0,0,8.09005e+06,1
RainLSY,658,673744,1565,54,3308,3,1452450,2,2693,2434,6,0,4.47011e+06,1
Raksasa4919,1040,850742,944,79,1076,3,1312550,2,1748,2293,26,13,2.85828e+06,3
Rambinho_VFS,2273,2372836,1671,119,1766,5,2035280,5,3937,2028,0,0,6.75633e+06,2
Raptodox,667,880238,3107,200,21158,8,3109200,6,2859,2545,3,1,1.88851e+06,2
Rath6699,989,1212204,6944,1308,19975,1,2582750,5,4984,1621,4,0,6.13127e+06,3
Razborov,1079,1141979,399,63,7330,4,1710560,4,2927,3067,6,1,4.13711e+06,2
Reaper7871,2055,1890942,2589,430,9338,8,2415900,6,3056,4151,13,5,4.89296e+06,2
RedElefant,1423,1032303,2826,21,9705,8,3032590,6,4454,5117,7,3,2.91871e+06,2
RemixX911,1287,967575,861,75,7198,1,1360160,2,1505,1539,125,22,2.18812e+06,2
RespawnDevice,507,592944,1054,1424,8536,4,1305150,2,1438,2619,17,4,163675,2
RestedMike,760,838096,2746,233,16277,19,2719700,5,2785,2845,0,0,3.72644e+06,2
RetroVeda,1438,1238739,2756,201,11709,20,2491870,4,3436,2913,10,5,543538,2
RiPLeY78,1122,1332849,2232,50,7266,5,2008280,5,4725,3370,0,0,6.83436e+06,2
Rika_TV,935,819425,452,95,938,509,1205730,3,2615,3122,94,21,3.98951e+06,2
RisottoGroupon,960,1081269,1206,169,7643,4,2591740,8,3108,3268,0,0,4.98042e+06,2
RoronoaZoro9527,1199,1361562,1157,58,9146,6,2662080,10,6244,4197,2,0,5.93888e+06,3
RoteFahne,1579,1089791,534,160,7842,7,1765310,3,2039,2351,61,35,1.68414e+06,2
Rygormortis1991,1332,1624409,4882,51,12315,98,2531510,6,1194,1957,0,0,3.20457e+06,2
SCHAKE-IT,952,1038261,176,439,1059,16,1833220,4,1918,3850,10,3,3.78281e+06,2
S_Katchinsky,1132,1152264,746,274,5218,3,1954790,5,2227,2801,20,7,2.54075e+06,2
Sabretooth111,1670,1529385,1238,88,9220,20,1999980,4,1964,2842,32,15,1.50625e+06,3
Sakai_268,1123,1021562,1370,140,13880,15,2225300,5,2775,2452,25,6,3.76368e+06,2
SamianoItaliano,1030,1145793,3196,71,15202,8,2350180,5,2722,3862,33,6,3.20109e+06,2
Sapat0las,943,941081,1086,79,7016,11,1826720,3,2064,2258,9,2,3.88375e+06,2
ScottyDooZA,939,956991,1454,78,3448,3,1368340,2,2574,3888,63,29,3.63416e+06,3
Sealiin,954,1191199,118,140,95648,44,2068800,5,3118,5876,0,0,4.21905e+06,2
Sen1on,598,540979,1201,56,3862,3,1113540,1,1946,2598,17,2,2.51763e+06,2
SgtColdNipples,774,649835,934,84,3399,1,953310,1,1006,1577,4,0,2.79945e+06,1
Shino_kiss,990,1022070,413,715,1490,589,1600320,4,3067,2464,0,0,4.97044e+06,3
Slevin2k11,764,841175,1922,16,8882,1,2076960,5,2644,3618,1,0,3.46638e+06,2
SoLuminous,670,850978,380,58,4269,3,1177290,2,1706,2359,3,0,620152,2
Solid62,797,914783,4936,0,18085,381,2603930,6,3555,3161,1,0,5.05756e+06,2
SomeKind1,2020,1985558,331,67,661,1,1907840,5,4056,5239,0,0,6.54316e+06,2
Sorstalas,726,688213,2462,526,13800,10,2325220,4,1477,1631,8,3,1.66885e+06,2
SquersPL,865,715446,1033,59,5181,3,1756440,4,1753,2422,36,21,1.59142e+06,2
StS_Schoko,1689,1034681,2902,107,13083,9,3457260,7,6072,4525,48,26,1.90732e+06,2
Steamleopard,1675,1425353,291,59,7726,8,2199870,5,3086,2471,5,15,3.10668e+06,3
Stephe26,862,990740,1960,678,10106,12,2169050,5,4663,3749,8,4,6.59551e+06,2
Str4nGe85,829,1191695,7054,168,27953,2,3237190,7,3622,3677,5,10,953220,2
Suekat3,1717,1554141,406,52,2305,17,1690840,4,2496,2618,41,9,4.76843e+06,3
SunNEVEC,1757,1735967,1986,49,9720,3,2078360,5,2903,2382,29,13,4.24566e+06,3
SupreM-Impro,1329,1809321,795,10,6555,5,2045160,5,2037,3880,4,3,2.76365e+06,2
Surditas,514,527848,2045,595,5358,4,1656310,3,1960,1844,12,3,943488,2
Suzuki_in,1647,1823231,1521,1004,18606,14,1973120,5,4090,6261,5,0,5.82522e+06,3
SweatyEggins,620,705201,2106,64,5123,1,1764240,3,2146,3395,20,3,2.21746e+06,2
Swikko,909,827834,2165,67,8469,3,1775500,3,2117,1836,82,25,3.6056e+06,2
T9-Camouflage6,1397,1370430,2587,657,21269,12,2266160,7,4250,3552,4,0,4.50606e+06,3
TChewyT,1143,1388223,1570,152,8781,12,2350400,7,4880,8385,0,0,5.40711e+06,1
TX_Wrangler,1624,1040744,3143,982,9336,2,3393000,6,3235,2526,152,114,2.16523e+06,1
Tabledevil,1413,913873,2678,394,12256,6,3004880,7,4959,4031,30,7,2.92068e+06,2
Taboomofo,725,650965,1905,63,5230,3,1471760,2,2605,3397,24,4,4.65936e+06,1
TapisDeDouche,616,717287,550,23,3827,30,1683260,3,3424,2017,0,0,5.37854e+06,2
Teh_8u7ch3r,658,794359,2750,218,8891,652,2086160,5,3126,2013,3,1,4.79783e+06,2
Terra_Havok,2616,1276406,440,0,2113,1,375809,11,5,2,1,0,2930,1
ThaHoodWatcher,933,922780,2126,59,9488,7,2342940,4,3123,2145,12,3,5.5741e+06,2
That_Fallen_One,788,1045773,992,114,7299,7,1462010,3,1564,2148,1,6,927870,2
The-KILLER-4r77u,801,1145263,1088,173,13989,5,2054640,4,2716,3034,6,5,4.90203e+06,2
TheBrainBlack,485,623107,720,95,5556,9,1701520,3,1629,1285,3,0,2.63448e+06,2
TheHarzer,1060,1327187,1905,56,15833,4,3447780,10,6756,2507,15,4,1.05737e+07,2
TheRealGeralt,2022,1131971,5716,23,14021,1,3366910,9,8401,3388,3,2,1.78366e+06,2
TheSpadesOfAce,957,1110818,389,123,11766,15,2179330,4,2090,5339,56,27,3.1916e+06,1
The_Assassin_SY,473,504004,1088,38,9136,5,1104460,2,2584,2236,2,1,1.1461e+06,2
The_Ostap_Bender,1092,1157316,2246,57,9261,2,2132770,6,3448,3389,0,0,3.98304e+06,2
ThomasPlunkett,1909,1467307,137,83,1132,1,1790960,4,1274,2322,19,14,1.16887e+06,2
TipsFedorov,1426,1002712,746,93,6109,5,1428670,2,1200,2604,85,40,1.69976e+06,2
ToX1C_0,1518,1208011,2184,290,10671,5,2814060,6,3954,2662,11,6,3.05196e+06,2
ToZiFaN80,1765,2264955,193,10,1884,5,1754460,5,2430,5194,0,0,3.68839e+06,2
Todde1,1973,1914655,962,197,15610,10,3079580,6,4222,3033,45,7,4.83296e+06,2
Tom17271,2122,2337931,613,55,8558,4,2293470,6,1772,2906,0,0,4.26339e+06,0
TomL7777,825,850570,2767,50,9246,1,2162340,4,2381,2905,146,72,2.65721e+06,2
TomoTo86,1191,1289041,325,57,5125,2,1542890,3,1647,2492,13,7,3.28936e+06,2
TormentsNitely,800,841412,1988,50,6729,2,1364460,2,2564,3009,4,0,4.51022e+06,1
TorturerOfSouls,836,866326,39,0,207,72,1206000,3,1279,3217,7,2,2.08899e+06,1
Tr3atbomb,542,528287,1135,95,4114,4,1189100,2,1892,2389,2,0,1.12635e+06,2
Triax-FIN,1075,1624581,429,310,5364,22,2303560,5,2134,3473,4,3,4.20717e+06,2
TrollDirector,1224,910462,493,219,6238,4,1691410,3,4525,3175,123,39,3.65001e+06,2
Trooper1988,924,867099,758,96,6103,11,2268060,5,2848,2873,4,6,3.18005e+06,2
TrumpLeFuhrer,892,989413,986,0,4076,6,1763370,4,1307,2402,0,0,3.06338e+06,2
TuboOsan,1877,1668259,3678,1122,13338,10,1775450,4,3073,4048,0,0,5.67733e+06,3
Tufiga,1296,1011368,895,84,3285,6,1605410,2,1533,2430,6,1,696200,2
TulioBCunha,1663,1851305,501,110,3936,7,2734930,8,3324,7748,40,20,5.50449e+06,1
TunczykGW,935,1053406,1389,298,7654,9,2154550,5,1590,3173,32,8,780975,2
Twitch-Pw3ak,2170,1168706,680,0,2091,320,2725750,8,10424,5222,3,2,3.04528e+06,2
TwoBigMelons,1090,930270,804,134,3967,1,1411960,3,2583,3477,35,4,3.10617e+06,1
TyRn90,2208,1503702,2512,2722,20924,12,2596530,4,1292,2437,37,25,1.37814e+06,2
UKnowMaName,826,802911,1343,85,13210,4,1774910,2,1651,2845,27,10,1.51674e+06,2
ULTIMATE_BG,1293,1183302,1207,54,9082,5,2074850,5,3616,3497,70,21,4.28905e+06,2
Uduse,1049,1341053,1035,1677,4414,648,1767050,4,2115,3943,9,14,1.10251e+06,1
Ultragamer-DBTC,2061,2040764,1423,106,23120,17,3014960,7,6076,2434,11,1,7.29158e+06,2
Umar3x,787,897569,2340,118,11959,5,1722540,3,1918,3809,10,1,1.63143e+06,2
Unyu-Unu,934,854024,883,25,4192,713,1827020,4,1949,2996,9,2,1.61463e+06,3
V1nznt,1159,1033855,2180,51,9227,4,2312780,4,3846,3261,1,0,3.55999e+06,2
V3nom462,956,1065011,2576,128,18388,3,1698970,4,1227,2545,0,0,1.19287e+06,2
VORTEX900K,740,803163,651,0,2415,2,1419020,3,2378,3129,12,6,3.67344e+06,2
VV-mmao,780,847118,2100,696,10047,12,1682640,3,2221,1918,2,1,2.05501e+06,1
Vaitey,1055,1010010,1078,1169,7781,6,1734680,3,1452,3140,8,9,2.37453e+06,2
Vandretti,1038,1220554,1572,108,10590,4,2385090,5,3279,2772,10,3,4.4949e+06,2
Vanghast,1204,1264583,1557,257,15446,647,2518150,8,5129,4026,15,10,6.8441e+06,1
Vasily_Sniper,1195,1240285,185,0,768,199,1556850,4,2253,2982,24,7,3.84718e+06,2
Vdaddy17,1155,1016125,297,219,3274,2,1535570,3,1287,1959,67,14,825190,1
VeNiiQz,555,797889,884,0,8689,3,1315880,3,1890,1687,0,0,197095,2
Vectorupst,1055,1254009,1754,48,13894,12,2622330,7,4420,4049,19,4,5.6209e+06,3
Viren,616,703932,2543,402,15639,5,2884250,7,3512,2645,0,0,5.51352e+06,1
Vishnevoyee,1615,1128739,1731,135,8544,8,973973,2,2316,2683,1,0,5.05726e+06,3
VitoARG,1434,1346345,941,99,7925,7,1680920,3,1928,2509,152,66,2.46473e+06,2
Vitya_Maliy,1147,1574715,431,60,17006,8,1804720,4,1151,2103,0,1,932655,2
VoodooxChild,1079,1175085,967,95,4479,4,2063960,5,2526,3095,13,7,4.73918e+06,1
Wenano,1122,1174884,997,287,4558,6,1717620,3,2917,2573,0,0,5.05085e+06,1
WondharZ,823,1234992,1073,8,6801,1,1828810,4,3525,3096,4,0,1.96063e+06,2
Wotschfuscht,696,790601,284,60,4353,654,1740990,4,2818,2837,0,1,5.44207e+06,2
XXfothsXX,993,882670,2367,63,13607,9,1520540,2,2446,2606,3,0,4.11647e+06,2
XerroXDX,991,974039,1718,36,12491,10,1891870,3,2909,3248,10,7,4.85384e+06,2
XtrMPlayer74,1187,1012766,956,11,10232,1,2767820,6,3800,2225,96,52,6.8188e+06,2
XxXASONXxX,584,607913,1498,36,8830,3,1533660,3,2440,2805,5,4,4.52686e+06,2
YOMajorMaxx,1823,1599064,1788,65,14098,10,2140140,5,4722,3135,6,3,6.77734e+06,1
Yee_H4w,583,575823,1294,100,4102,4,1286300,2,1528,2387,2,2,2.1587e+06,1
Ymir96,1322,1181000,2651,107,14215,4,1788900,3,2614,3114,17,7,3.55611e+06,2
Yuler00,642,777023,2086,234,11169,9,1629160,3,2536,2817,14,3,2.4148e+06,1
ZHPLANavy,1673,1663927,2227,3134,12444,27,2476640,4,2452,3655,0,0,5.8381e+06,3
ZOEIRAFIELD,954,689714,2425,68,7293,1,1677210,2,2239,2808,122,35,3.52633e+06,1
Zarendal,1203,1164171,352,93,3317,7,2142420,5,4946,3346,3,0,5.3363e+06,2
Zekilly,1048,933403,1536,142,6182,4,1367380,3,2382,2728,9,0,3.94091e+06,2
ZenerrY,1478,1165810,2456,73,8963,4,2040210,3,1945,2021,34,35,2.53055e+06,2
ZeroEdge074,1222,1395958,781,72,4311,15,1946940,4,1433,1966,0,0,3.85466e+06,2
Ziegenschmuggler,1206,611370,2807,125,7632,10,1665540,3,2370,2243,8,0,3.71047e+06,2
ZombicideBrah,1101,1044258,3758,141,24122,26,2679560,4,2541,2264,1,0,4.36301e+06,1
ZouSenpai,723,756451,1737,95,4205,8,1337640,2,1965,3549,8,5,1.44912e+06,3
Zte7e,1768,2021355,273,103,3241,24,2513800,5,2307,2884,2,0,3.74391e+06,1
Zuddybear,1292,1288977,2117,23,8493,2,1827560,4,1688,3405,6,1,3.40984e+06,2
ZyraXionoX,726,979472,3024,97,21728,2,1986780,5,4904,2932,14,6,7.39531e+06,2
_ACE_Albert_Ball,1348,1564369,730,158,4378,6,1843220,4,1662,2591,0,0,2.60201e+06,1
aFFer87,1348,1144065,4169,28,30365,112,3097160,6,1505,1682,6,5,1.80543e+06,2
airhan11,930,976965,1306,62,4333,4,2051850,5,3179,2370,0,0,5.88337e+06,2
alejdfgh,1256,1457815,834,77,4450,6,1306310,2,2390,3367,0,0,4.35273e+06,1
allreadydead79,1034,1086099,4731,57,28637,9,2141430,4,3452,2785,32,26,4.02475e+06,2
alsars,1417,1600277,1297,678,8318,10,2713680,6,2739,4230,0,0,5.66384e+06,3
amenownzz,878,1037359,1494,320,9755,6,1610010,3,1686,3247,82,37,1.76689e+06,2
andymitchell9999,1111,1192168,1820,53,17825,6,2305800,5,2337,3676,1,0,5.03792e+06,2
appina,802,709889,1781,5,4811,3,1296750,2,1849,3185,0,0,3.04461e+06,2
ashishbuzz,1354,1852914,386,71,1990,3,1648780,5,6771,3987,1,0,1.06002e+07,3
benya941213,1458,1533662,1271,87,3645,4,2000490,5,3372,4132,9,3,3.38468e+06,2
bigbandm,710,806099,2347,349,9746,7,1583940,3,1445,3493,27,15,1.12004e+06,1
billybagsnatcher,999,1022737,1741,136,6475,9,2078020,4,3401,3452,1,1,6.43216e+06,3
blase05,1945,1116302,1331,93,6126,1,2526310,6,4819,4063,6,5,2.04127e+06,2
blaueWitwe,2143,2143288,261,121,1930,19,3268660,7,4904,2443,0,0,7.38307e+06,2
bleedblack83,717,841550,280,57,1571,1,1694520,4,3863,4313,2,2,4.92572e+06,2
blizzardxxx,951,1019329,1729,140,9217,4,1855820,3,3979,2453,60,16,4.73949e+06,2
bobblers,795,1037990,1879,89,15577,16,1873950,3,1615,2407,0,0,2.28537e+06,2
browser80,1744,1049600,3978,0,25191,32,1411760,1,2314,1392,3,2,3.31422e+06,2
bu88ah,817,956010,1038,224,10122,15,2209660,6,3188,3625,2,0,4.66543e+06,2
bunubis,959,1049482,8192,125,37340,4,2710290,6,3294,3470,0,1,4.42675e+06,3
calamitos1screw,1741,1248893,2311,70,9568,2,2044790,3,3757,4144,86,32,1.60983e+06,2
camscotland,2202,1507499,566,243,776,9,1914640,3,4585,2667,41,16,1.5984e+06,2
catalinciorika,1943,1319610,2082,30,12109,2,2526370,6,5774,2568,28,10,3.5286e+06,2
claudiudiuacl,1567,1779282,639,129,2064,4,1517980,5,3316,4772,0,0,5.05961e+06,2
cwebstah,365,358415,10,0,92,88,661599,1,934,3280,69,11,2.72786e+06,1
dacluckinbell,820,939070,2006,37,6634,6,1690600,3,2647,2942,19,11,2.88249e+06,2
dageshii,1643,1472660,379,178,2371,3,1929890,4,2715,2419,0,0,4.92522e+06,2
dell-danfen,1234,1436741,825,890,2237,7,1278480,3,1401,4850,0,0,2.39301e+06,3
diablosly,1229,1158544,2173,169,11271,6,1732820,3,4312,2812,24,6,4.95835e+06,2
dkm4545,1620,1159654,775,11,1100,3,2613950,7,8036,3691,0,0,1.66408e+06,2
dms_ducky,1121,1020828,2083,108,13859,9,1997300,4,4102,3322,29,19,5.76101e+06,2
dsadadwdg,888,879976,30,4,432,2,1220340,3,2766,3253,2,0,3.20131e+06,3
duzongming,2419,2265275,3118,326,13320,10,2521740,6,3060,2472,11,3,5.1178e+06,1
eLogic-Soulimano,2685,1416981,1673,82,4671,1,2626120,7,7321,5358,57,12,2.1953e+06,2
edibleshrapnel,911,941215,627,64,2183,7,1708870,5,4044,3895,68,18,1.72644e+06,1
electrohack,1515,1527207,659,78,2636,1,1983840,5,3003,2841,47,14,5.21582e+06,2
elikhgg,602,685409,2320,193,12595,4,1396130,2,1529,1844,15,6,571955,2
evilfire69,1063,858147,2538,245,11990,8,1900820,3,2596,2168,38,13,3.79007e+06,2
exogeNNN,718,899600,4275,83,17971,29,2233420,6,4128,5229,0,0,4.25006e+06,1
forestDK3,1931,1562953,2224,811,6931,3,2219540,6,4394,3813,103,39,3.69487e+06,2
fpoa347,873,935872,911,352,3439,9,2160510,4,2459,1836,0,4,5.15952e+06,1
framaninou,799,889012,813,56,2142,2,1365510,3,1026,4395,0,0,2.54331e+06,2
freeze10935,1131,1204962,44,61,280,1,1294580,2,986,2091,1,0,771665,2
gDOTorg,745,705952,522,77,2527,2,1496980,3,1642,2768,21,4,2.34763e+06,2
gen-hobart,1818,1848643,2306,55,7467,6,2853880,7,4114,4208,1,0,6.80718e+06,2
general_tictac,774,844311,2689,66,3094,10,1472380,3,1649,2709,8,1,423320,2
generalapotheker,1305,1322040,7432,121,41014,4,3026140,6,1571,1712,2,2,1.05725e+06,2
ggtryagain,1133,1108247,814,561,5119,6,898419,1,1174,4385,6,4,4.02689e+06,3
gordo0201,1132,1314823,1540,883,6414,2,1746120,3,1252,2845,42,23,2.81342e+06,1
gr3edypanda,1127,1012225,466,20,1204,2,1351160,3,2050,1867,149,29,1.76445e+06,2
halinfinity,4350,2353021,271,0,4257,48,2102380,43,108,95,0,0,99330,2
hasesese,2636,1744929,537,69,7211,10,1620840,3,3209,2418,31,21,3.55404e+06,3
hayder-waleed1,991,1239936,622,10,2665,3,1544950,3,1564,2968,1,2,3.54527e+06,1
hesihui1004,1033,953054,805,97,7766,11,1479420,3,1031,2529,4,0,3.54251e+06,3
hinnjaku,851,950529,4890,124,26452,10,2865810,6,5014,3151,12,2,6.6166e+06,3
hiroton16,1056,1210696,1759,776,11903,18,1873070,4,4705,3621,1,0,5.93223e+06,3
hjkn0322,1600,1448818,1445,443,9657,29,730203,1,3446,2998,0,0,5.47904e+06,3
honsl,1303,1212870,1848,112,8667,4,2481630,6,2489,2641,0,0,4.18289e+06,2
iFeel-LikeApablo,604,684909,842,55,6505,2,1683170,3,1395,2502,0,0,1.28832e+06,2
idiotkillerrr,950,1138129,836,505,3320,891,1457940,3,1271,2923,0,0,596240,1
inGLD,738,862933,1965,8,11982,4,2098650,4,2337,3366,6,0,3.54001e+06,2
int3fix,974,946014,1577,51,2859,2,1461150,3,2819,2396,1,0,4.67518e+06,2
irmedic1,1415,1502528,216,87,1563,9,1634760,3,2455,3188,29,7,3.93362e+06,1
jakubsokalski,907,777652,2733,84,11808,7,1731120,3,1768,1550,39,20,2.2962e+06,2
johnibaer86,1360,1223669,1822,56,8767,10,2439320,4,3282,1705,1,2,5.11201e+06,2
johnnydramabf1,1824,1958644,4995,539,16454,12,2956250,6,2673,4082,0,0,3.02801e+06,1
jsm67,1174,1117484,1496,235,11168,22,2573230,5,3601,1553,0,0,5.6235e+06,2
juniorv86,1189,1035885,3403,215,12961,16,3000070,6,3944,3075,38,21,3.51415e+06,1
k0lbus,762,838736,2435,45,8703,3,2218020,5,3005,4227,18,7,3.37638e+06,2
kariho0033,2275,1659917,2937,69,10223,7,2742140,8,9355,5006,26,6,4.99543e+06,3
kdanger1972,933,993782,5148,29,26133,7,2428660,4,3296,2734,1,0,5.29934e+06,1
kesusan,1169,1289820,3602,75,24145,9,3004690,8,3748,3631,8,3,5.03689e+06,3
khhk6,1335,1451565,1411,1344,7849,8,1880750,4,1783,2021,36,19,2.4229e+06,3
koer66,988,757343,3449,172,16092,13,1952380,3,2315,1781,19,4,3.45475e+06,2
koumori2513,885,809571,1364,608,8703,12,1553870,3,2171,2174,2,0,4.22227e+06,3
kryszerowski,801,941443,566,8,2662,35,2151800,4,3459,3335,2,0,5.59638e+06,2
ktbk104,1302,1329224,3260,208,13169,9,1741610,3,3778,2431,0,0,5.46651e+06,3
lamewolfgaming,738,737585,1894,90,8967,7,1945910,3,1834,2691,8,4,1.81926e+06,2
lazaronee,4120,1986179,2,0,6,1,117110,40,1135,887,2,1,823530,1
lf88,1031,971503,849,97,5307,2,1182120,2,1816,2379,0,1,2.72241e+06,3
linneverstops,1674,899148,1615,173,7489,2,1273560,1,768,883,0,0,966225,1
liuping1976,1526,1387116,387,24,18174,4,1408480,3,4966,2664,22,3,6.11241e+06,3
lyjo4321,1126,1311883,496,58,1110,389,1826680,5,3573,3342,1,0,5.84696e+06,2
madkenny48,648,663817,1110,157,7377,11,1674920,3,1488,2027,17,3,1.72261e+06,2
magguro,838,766987,1652,210,6936,6,2231010,4,1428,1956,41,33,750184,2
makesnosense,1642,1690373,73,0,202,28,1986840,7,4205,4385,0,0,5.63993e+06,2
marcelojamil159,1409,1415096,227,84,3616,1,1471520,3,1686,2853,9,2,3.28536e+06,1
marfeeg,1370,973639,1160,144,5552,7,2613800,5,5417,1321,11,7,4.31308e+06,2
marksman_Kitteh,789,1005479,1060,119,3220,2,1216360,2,887,3261,14,16,2.43816e+06,1
mauscap8340,557,690745,9535,197,42891,3,2026620,3,2181,1668,28,10,1.55844e+06,2
mazzachief,1325,912996,1237,0,7773,11,2387640,5,4191,2552,38,8,3.30099e+06,2
md241274,1863,1752511,2714,19,10497,15,2851240,6,3914,1635,40,18,5.22606e+06,2
miago1,1625,1557212,451,108,8209,5,1885740,4,3059,2421,14,5,4.42637e+06,2
mikebaker31,699,700023,1368,119,5234,6,1645900,3,3248,2583,1,1,4.58751e+06,1
milkissmooth,1164,1411895,1483,395,1116,21,2616660,8,3401,6099,8,3,4.86204e+06,1
misterframe,717,725767,1946,62,12055,13,2380320,5,3277,2236,17,23,5.79067e+06,2
mojist,1034,1127225,1834,340,9429,9,2298020,4,3942,2981,0,0,5.70842e+06,2
mookieman,997,944009,2366,299,8366,3,2017250,5,2232,2248,22,11,2.66542e+06,1
mudziviriri,673,526084,1016,50,4171,2,1415380,2,1421,1471,50,25,1.16858e+06,2
n0rdfriese,608,849231,1796,130,10562,12,1969120,3,1282,2718,25,1,380275,2
nandogames85,985,1057035,1025,136,6123,7,1666200,4,2924,2726,0,0,5.15612e+06,0
nerfm4n,645,781032,6197,20,37950,1,3269450,7,6255,2957,13,1,8.90665e+06,2
ngwing9199,570,569122,1165,51,7256,4,1130290,2,1824,3527,0,0,3.51859e+06,1
nickodOna,823,778641,2676,74,8797,1,1558470,3,3506,2956,2,0,6.1221e+06,2
nurBert,708,646030,1443,87,5394,5,1677570,3,2290,3354,0,0,3.15017e+06,2
p2-k2,1439,1179325,2241,54,5839,3,1877780,4,2522,2251,157,87,4.13434e+06,2
paillery_qhg0dr,988,1253578,1484,592,10626,15,1654590,4,3073,3787,11,3,4.34051e+06,2
panhanbai,684,333946,694,62,3312,4,1070080,2,1653,1921,0,0,3.83545e+06,3
parkuxa,1711,1428179,2896,129,12429,4,2685840,8,6946,4927,19,4,4.05041e+06,2
parmesan44450,2419,2314375,224,59,5401,3,2883700,8,5799,5036,7,4,8.82719e+06,2
patzaninja,1017,1081869,1183,133,18348,4,2121320,5,2478,3073,0,0,4.95309e+06,3
peckcr,781,872534,1669,102,8302,5,1357420,3,3474,3368,0,0,5.57988e+06,3
pfeffimitzimt123,1276,1288417,1832,45,11108,2,2126670,5,2217,3166,18,14,2.47729e+06,2
phillippe50,1100,1323032,4830,206,36751,6,4015650,10,3641,3136,0,1,4.4074e+06,2
pl_shibby,790,955091,1141,135,10145,6,1751920,3,2524,2301,13,8,4.12836e+06,2
pleisi,1014,1092795,1662,61,10770,4,1707960,3,2922,2413,3,4,4.24043e+06,2
pollackcousin,647,824984,4109,206,20256,60,1820370,3,2597,1907,0,0,4.66666e+06,3
puropen,1316,1318641,1086,176,9518,6,1719340,4,3780,3539,29,2,5.13267e+06,3
purplekush430,1026,1078980,841,76,10917,6,2028340,4,1874,2223,6,2,2.65062e+06,2
rdo197,564,564007,1407,126,8963,5,1727080,3,2315,3065,4,0,3.90687e+06,2
ricojens,977,957993,1532,76,7117,1,1899910,3,1788,3110,24,7,2.47473e+06,2
rkdtmdwls,839,869508,1149,111,7283,4,1522080,3,1978,3137,24,3,3.69929e+06,3
rosimo81,1490,1316048,458,59,12433,6,1854490,4,2399,2847,20,7,1.67782e+06,2
run2theHills,1098,1167520,682,61,7266,7,1982480,3,2697,1714,4,6,4.97839e+06,2
